TrakPro Version 4.70 ASCII Data File

Model:,SidePak Aerosol Monitor
Model Number:,AM510
Serial Number:,11504028
Test ID:,004
Test Abbreviation:,
Start Date:,09/02/2022
Start Time:,17:47:15
Duration (dd:hh:mm:ss):,0:04:53:00
Time constant (seconds):,0
Log Interval (mm:ss):,01:00
Number of points:,293
Notes:,

Statistics,Channel:,Aerosol
,Units:,mg/m^3
,Average:,0.012
,Minimum:,0.007
,Time of Minimum:,17:50:15
,Date of Minimum:,09/02/2022
,Maximum:,0.024
,Time of Maximum:,20:29:15
,Date of Maximum:,09/02/2022

Calibration,Sensor:,Aerosol
,Cal. date,08/14/2022

Date,Time,Aerosol
MM/dd/yyyy,hh:mm:ss,mg/m^3
09/02/2022,17:48:15,0.008
09/02/2022,17:49:15,0.008
09/02/2022,17:50:15,0.007
09/02/2022,17:51:15,0.007
09/02/2022,17:52:15,0.008
09/02/2022,17:53:15,0.009
09/02/2022,17:54:15,0.011
09/02/2022,17:55:15,0.009
09/02/2022,17:56:15,0.009
09/02/2022,17:57:15,0.009
09/02/2022,17:58:15,0.009
09/02/2022,17:59:15,0.009
09/02/2022,18:00:15,0.009
09/02/2022,18:01:15,0.010
09/02/2022,18:02:15,0.010
09/02/2022,18:03:15,0.011
09/02/2022,18:04:15,0.010
09/02/2022,18:05:15,0.012
09/02/2022,18:06:15,0.011
09/02/2022,18:07:15,0.011
09/02/2022,18:08:15,0.011
09/02/2022,18:09:15,0.011
09/02/2022,18:10:15,0.011
09/02/2022,18:11:15,0.011
09/02/2022,18:12:15,0.011
09/02/2022,18:13:15,0.010
09/02/2022,18:14:15,0.010
09/02/2022,18:15:15,0.011
09/02/2022,18:16:15,0.013
09/02/2022,18:17:15,0.011
09/02/2022,18:18:15,0.012
09/02/2022,18:19:15,0.011
09/02/2022,18:20:15,0.011
09/02/2022,18:21:15,0.012
09/02/2022,18:22:15,0.012
09/02/2022,18:23:15,0.011
09/02/2022,18:24:15,0.014
09/02/2022,18:25:15,0.012
09/02/2022,18:26:15,0.012
09/02/2022,18:27:15,0.011
09/02/2022,18:28:15,0.011
09/02/2022,18:29:15,0.012
09/02/2022,18:30:15,0.011
09/02/2022,18:31:15,0.010
09/02/2022,18:32:15,0.011
09/02/2022,18:33:15,0.012
09/02/2022,18:34:15,0.012
09/02/2022,18:35:15,0.011
09/02/2022,18:36:15,0.012
09/02/2022,18:37:15,0.011
09/02/2022,18:38:15,0.016
09/02/2022,18:39:15,0.013
09/02/2022,18:40:15,0.012
09/02/2022,18:41:15,0.012
09/02/2022,18:42:15,0.013
09/02/2022,18:43:15,0.013
09/02/2022,18:44:15,0.013
09/02/2022,18:45:15,0.016
09/02/2022,18:46:15,0.012
09/02/2022,18:47:15,0.013
09/02/2022,18:48:15,0.012
09/02/2022,18:49:15,0.013
09/02/2022,18:50:15,0.013
09/02/2022,18:51:15,0.014
09/02/2022,18:52:15,0.015
09/02/2022,18:53:15,0.014
09/02/2022,18:54:15,0.015
09/02/2022,18:55:15,0.014
09/02/2022,18:56:15,0.016
09/02/2022,18:57:15,0.014
09/02/2022,18:58:15,0.014
09/02/2022,18:59:15,0.014
09/02/2022,19:00:15,0.013
