Date,Time,Temperature (deg. C),Humidity (%)
1-Jun-23,0:00:50,16.03382,37.35371
1-Jun-23,0:05:50,15.56635,39.10375
1-Jun-23,0:10:50,15.36117,41.95249
1-Jun-23,0:15:50,15.2825,41.94491
1-Jun-23,0:20:50,14.92279,42.85378
1-Jun-23,0:25:50,14.92875,43.18299
1-Jun-23,0:30:50,15.2981,42.45912
1-Jun-23,0:35:50,15.23432,42.10644
1-Jun-23,0:40:50,15.14181,41.72343
1-Jun-23,0:45:50,14.66365,41.2318
1-Jun-23,0:50:50,14.48545,42.60159
1-Jun-23,0:55:50,14.41414,42.96872
1-Jun-23,1:00:50,15.25394,38.7369
1-Jun-23,1:05:50,15.30213,39.51115
1-Jun-23,1:10:50,15.02143,39.26594
1-Jun-23,1:15:50,15.01845,39.14875
1-Jun-23,1:20:50,15.14689,38.66514
1-Jun-23,1:25:50,15.08889,38.04077
1-Jun-23,1:30:50,15.17842,36.91845
1-Jun-23,1:35:50,15.42898,35.54257
1-Jun-23,1:40:50,15.52693,35.165
1-Jun-23,1:45:50,15.1786,36.14408
1-Jun-23,1:50:50,15.05578,36.27287
1-Jun-23,1:55:50,15.02967,36.6784
1-Jun-23,2:00:50,15.04193,36.1509
1-Jun-23,2:05:50,14.72182,36.21892
1-Jun-23,2:10:50,14.9368,35.94805
1-Jun-23,2:15:50,14.99498,35.69806
1-Jun-23,2:20:50,14.52365,37.13525
1-Jun-23,2:25:50,14.4236,38.06198
1-Jun-23,2:30:50,14.74512,37.27459
1-Jun-23,2:35:50,14.65944,37.97638
1-Jun-23,2:40:50,14.69308,37.51535
1-Jun-23,2:45:50,14.60355,38.39032
1-Jun-23,2:50:50,14.18198,40.35365
1-Jun-23,2:55:50,14.17813,41.10032
1-Jun-23,3:00:50,14.17147,40.37453
1-Jun-23,3:05:50,13.69051,40.75808
1-Jun-23,3:10:50,13.64951,41.02033
1-Jun-23,3:15:50,13.95,40.73298
1-Jun-23,3:20:50,13.61587,41.07258
1-Jun-23,3:25:50,13.31695,43.08887
1-Jun-23,3:30:50,13.75254,43.15223
1-Jun-23,3:35:50,14.03656,42.46252
1-Jun-23,3:40:50,13.87641,42.41533
1-Jun-23,3:45:50,13.49953,43.15843
1-Jun-23,3:50:50,13.46133,43.7283
1-Jun-23,3:55:50,13.35112,44.35718
1-Jun-23,4:00:50,13.01979,45.24308
1-Jun-23,4:05:50,12.86631,46.81044
1-Jun-23,4:10:50,12.69092,47.26834
1-Jun-23,4:15:50,12.62083,47.44597
1-Jun-23,4:20:50,12.4747,47.17213
1-Jun-23,4:25:50,12.27461,47.88568
1-Jun-23,4:30:50,12.29003,48.43472
1-Jun-23,4:35:50,12.6797,48.6356
1-Jun-23,4:40:50,12.45911,48.6657
1-Jun-23,4:45:50,12.34347,49.3714
1-Jun-23,4:50:50,12.2846,49.49166
1-Jun-23,4:55:50,12.44229,49.33826
1-Jun-23,5:00:50,12.42985,48.38692
1-Jun-23,5:05:50,12.80621,47.26372
1-Jun-23,5:10:50,13.04783,45.36
1-Jun-23,5:15:50,13.53071,44.82002
1-Jun-23,5:20:50,14.01798,42.70702
1-Jun-23,5:25:50,13.73694,42.29687
1-Jun-23,5:30:50,13.53597,42.87053
1-Jun-23,5:35:50,12.9646,48.0171
1-Jun-23,5:40:50,12.73998,48.64439
1-Jun-23,5:45:50,12.58263,48.99652
1-Jun-23,5:50:50,12.62872,49.3632
1-Jun-23,5:55:50,12.45508,51.6034
1-Jun-23,6:00:50,12.23536,51.48396
1-Jun-23,6:05:50,11.97201,52.06816
1-Jun-23,6:10:50,11.78138,52.62238
1-Jun-23,6:15:50,11.99935,53.27318
1-Jun-23,6:20:50,12.15161,52.90506
1-Jun-23,6:25:50,12.27759,52.60501
1-Jun-23,6:30:50,12.33628,52.7933
1-Jun-23,6:35:50,12.26269,52.98934
1-Jun-23,6:40:50,12.21609,53.08159
1-Jun-23,6:45:50,12.28424,51.8874
1-Jun-23,6:50:50,12.27215,51.67472
1-Jun-23,6:55:50,12.26883,50.01033
1-Jun-23,7:00:50,12.27689,50.47295
1-Jun-23,7:05:50,12.34645,50.18329
1-Jun-23,7:10:50,12.41723,49.89248
1-Jun-23,7:15:50,12.47365,50.30713
1-Jun-23,7:20:50,12.70581,49.72297
1-Jun-23,7:25:50,12.79342,49.95742
1-Jun-23,7:30:50,12.99176,49.78946
1-Jun-23,7:35:50,13.14262,49.89835
1-Jun-23,7:40:50,13.22444,48.87861
1-Jun-23,7:45:50,13.31292,47.91441
1-Jun-23,7:50:50,13.68876,46.39914
1-Jun-23,7:55:50,14.1501,44.77601
1-Jun-23,8:00:50,14.61161,43.50336
1-Jun-23,8:05:50,14.63351,44.12345
1-Jun-23,8:10:50,14.72234,43.96115
1-Jun-23,8:15:50,14.62808,43.09547
1-Jun-23,8:20:50,15.49171,40.05707
1-Jun-23,8:25:50,16.24548,39.85295
1-Jun-23,8:30:50,16.78128,38.85382
1-Jun-23,8:35:50,17.411,38.22604
1-Jun-23,8:40:50,17.27871,38.22345
1-Jun-23,8:45:50,17.11331,38.4835
1-Jun-23,8:50:50,17.22895,36.53583
1-Jun-23,8:55:50,17.91737,36.19595
1-Jun-23,9:00:50,17.92981,35.51565
1-Jun-23,9:05:50,18.08207,36.46198
1-Jun-23,9:10:50,17.80891,36.27177
1-Jun-23,9:15:50,17.74075,36.40731
1-Jun-23,9:20:50,17.84921,36.06985
1-Jun-23,9:25:50,17.89476,36.04227
1-Jun-23,9:30:50,17.81837,35.55806
1-Jun-23,9:35:50,17.2908,36.30671
1-Jun-23,9:40:50,17.18164,37.078
1-Jun-23,9:45:50,16.47641,39.19644
1-Jun-23,9:50:50,16.36953,40.26524
1-Jun-23,9:55:50,16.53651,39.76818
1-Jun-23,10:00:50,16.41508,40.28469
1-Jun-23,10:05:50,16.36374,41.33059
1-Jun-23,10:10:50,16.0997,42.43923
1-Jun-23,10:15:50,16.1428,42.69087
1-Jun-23,10:20:50,16.08954,42.01672
1-Jun-23,10:25:50,16.7606,41.46883
1-Jun-23,10:30:50,17.23035,41.23972
1-Jun-23,10:35:50,17.70939,38.13318
1-Jun-23,10:40:50,18.59036,37.08031
1-Jun-23,10:45:50,18.69654,37.06542
1-Jun-23,10:50:50,19.15683,36.6839
1-Jun-23,10:55:50,20.49949,35.02045
1-Jun-23,11:00:50,21.19491,33.00651
1-Jun-23,11:05:50,19.93215,32.89349
1-Jun-23,11:10:50,19.29332,34.34657
1-Jun-23,11:15:50,19.45732,34.85051
1-Jun-23,11:20:50,20.98939,33.29337
1-Jun-23,11:25:50,20.6931,32.3028
1-Jun-23,11:30:50,22.47608,30.3876
1-Jun-23,11:35:50,22.22219,29.7317
1-Jun-23,11:40:50,23.03396,29.17655
1-Jun-23,11:45:50,20.87935,30.85429
1-Jun-23,11:50:50,21.18423,32.14534
1-Jun-23,11:55:50,21.44792,33.18618
1-Jun-23,12:00:50,21.80834,33.2331
1-Jun-23,12:05:50,22.36744,32.11254
1-Jun-23,12:10:50,23.11053,32.20709
1-Jun-23,12:15:50,20.6281,35.01484
1-Jun-23,12:20:50,21.62927,34.74326
1-Jun-23,12:25:50,21.16916,34.27806
1-Jun-23,12:30:50,21.50592,33.19343
1-Jun-23,12:35:50,21.51696,31.49465
1-Jun-23,12:40:50,21.68201,31.16603
1-Jun-23,12:45:50,22.64043,29.99405
1-Jun-23,12:50:50,23.09879,27.60925
1-Jun-23,12:55:50,22.2059,28.74174
1-Jun-23,13:00:50,23.21548,27.52662
1-Jun-23,13:05:50,24.1117,26.59698
1-Jun-23,13:10:50,23.619,25.93646
1-Jun-23,13:15:50,23.01065,26.96235
1-Jun-23,13:20:50,23.5207,27.34657
1-Jun-23,13:25:50,22.9665,27.23976
1-Jun-23,13:30:50,22.12004,27.20504
1-Jun-23,13:35:50,21.7146,27.73491
1-Jun-23,13:40:50,21.55848,28.15022
1-Jun-23,13:45:50,21.64223,28.63905
1-Jun-23,13:50:50,21.20052,29.75356
1-Jun-23,13:55:50,21.12623,30.54584
1-Jun-23,14:00:50,21.01006,31.54053
1-Jun-23,14:05:50,20.68312,32.00012
1-Jun-23,14:10:50,20.23352,32.48175
1-Jun-23,14:15:50,20.34425,31.68602
1-Jun-23,14:20:50,20.62302,31.20026
1-Jun-23,14:25:50,21.12325,30.31579
1-Jun-23,14:30:50,21.31967,30.33464
1-Jun-23,14:35:50,20.8373,31.58728
1-Jun-23,14:40:50,21.84653,30.57655
1-Jun-23,14:45:50,21.9867,29.44687
1-Jun-23,14:50:50,22.191,29.04123
1-Jun-23,14:55:50,22.21273,27.2168
1-Jun-23,15:00:50,22.74065,26.44485
1-Jun-23,15:05:50,22.33853,24.99919
1-Jun-23,15:10:50,22.15806,25.5878
1-Jun-23,15:15:50,22.07606,25.5128
1-Jun-23,15:20:50,21.82358,26.09497
1-Jun-23,15:25:50,21.45037,27.14471
1-Jun-23,15:30:50,21.38537,26.61143
1-Jun-23,15:35:50,21.78976,26.81412
1-Jun-23,15:40:50,21.3873,26.88247
1-Jun-23,15:45:50,22.0624,26.43529
1-Jun-23,15:50:50,24.00341,25.03908
1-Jun-23,15:55:50,24.12834,23.60694
1-Jun-23,16:00:50,24.04021,23.5565
1-Jun-23,16:05:50,24.47912,22.89752
1-Jun-23,16:10:50,23.94472,23.99544
1-Jun-23,16:15:50,22.59557,24.49229
1-Jun-23,16:20:50,22.46241,25.25863
1-Jun-23,16:25:50,21.98232,25.85246
1-Jun-23,16:30:50,21.7605,26.44919
1-Jun-23,16:35:50,20.66331,28.27236
1-Jun-23,16:40:50,20.37614,28.81432
1-Jun-23,16:45:50,21.11134,27.85518
1-Jun-23,16:50:50,20.72009,28.25582
1-Jun-23,16:55:50,20.54575,26.71489
1-Jun-23,17:00:50,20.64895,24.94332
1-Jun-23,17:05:50,20.7984,25.33363
1-Jun-23,17:10:50,20.72849,24.19203
1-Jun-23,17:15:50,21.34717,25.81328
1-Jun-23,17:20:50,21.37784,26.50259
1-Jun-23,17:25:50,20.23649,26.69583
1-Jun-23,17:30:50,20.77861,27.42734
1-Jun-23,17:35:50,20.53576,27.62552
1-Jun-23,17:40:50,20.22353,27.49602
1-Jun-23,17:45:50,20.45288,27.72502
1-Jun-23,17:50:50,20.59813,27.6631
1-Jun-23,17:55:50,18.98985,32.15276
1-Jun-23,18:00:50,19.12476,32.46521
1-Jun-23,18:05:50,18.69251,32.42307
1-Jun-23,18:10:50,18.62173,33.97142
1-Jun-23,18:15:50,18.41532,33.65033
1-Jun-23,18:20:50,18.58248,33.05695
1-Jun-23,18:25:50,18.75103,32.60768
1-Jun-23,18:30:50,18.59597,32.58922
1-Jun-23,18:35:50,18.5166,33.17749
1-Jun-23,18:40:50,18.48225,34.14009
1-Jun-23,18:45:50,18.53938,33.27551
1-Jun-23,18:50:50,18.68165,31.42168
1-Jun-23,18:55:50,19.27334,30.64496
1-Jun-23,19:00:50,19.82702,28.03973
1-Jun-23,19:05:50,19.71208,26.90626
1-Jun-23,19:10:50,20.14293,26.60347
1-Jun-23,19:15:50,20.07285,26.31403
1-Jun-23,19:20:50,19.84472,27.64766
1-Jun-23,19:25:50,19.50095,28.01797
1-Jun-23,19:30:50,19.21044,32.19424
1-Jun-23,19:35:50,18.69391,34.79057
1-Jun-23,19:40:50,18.59457,34.89814
1-Jun-23,19:45:50,18.20384,34.42717
1-Jun-23,19:50:50,18.08662,37.83078
1-Jun-23,19:55:50,17.63334,39.26391
1-Jun-23,20:00:50,17.66418,38.70558
1-Jun-23,20:05:50,17.55239,38.339
1-Jun-23,20:10:50,17.41696,37.57441
1-Jun-23,20:15:50,17.37455,34.37943
1-Jun-23,20:20:50,17.39838,34.75738
1-Jun-23,20:25:50,17.29974,35.61438
1-Jun-23,20:30:50,17.14275,34.72689
1-Jun-23,20:35:50,17.06478,34.53481
1-Jun-23,20:40:50,17.1431,34.6776
1-Jun-23,20:45:50,16.96438,38.16505
1-Jun-23,20:50:50,16.796,37.36557
1-Jun-23,20:55:50,16.65092,36.74714
1-Jun-23,21:00:50,16.52477,37.28107
1-Jun-23,21:05:50,16.24916,38.33801
1-Jun-23,21:10:50,16.05905,38.79497
1-Jun-23,21:15:50,16.23006,38.62108
1-Jun-23,21:20:50,15.9562,39.111
1-Jun-23,21:25:50,16.03364,39.1087
1-Jun-23,21:30:50,16.22971,38.96941
1-Jun-23,21:35:50,16.25441,39.26688
1-Jun-23,21:40:50,16.07675,39.43918
1-Jun-23,21:45:50,15.84827,39.61472
1-Jun-23,21:50:50,15.70249,40.44765
1-Jun-23,21:55:50,15.87595,39.84202
1-Jun-23,22:00:50,15.88086,38.90376
1-Jun-23,22:05:50,15.853,38.59762
1-Jun-23,22:10:50,15.54427,39.53357
1-Jun-23,22:15:50,15.02319,40.22145
1-Jun-23,22:20:50,14.63789,41.2218
1-Jun-23,22:25:50,15.12358,40.78698
1-Jun-23,22:30:50,15.20506,40.84336
1-Jun-23,22:35:50,15.08153,41.25422
1-Jun-23,22:40:50,15.32788,41.16335
1-Jun-23,22:45:50,15.12288,42.93685
1-Jun-23,22:50:50,14.76317,42.15578
1-Jun-23,22:55:50,14.60162,42.44577
1-Jun-23,23:00:50,14.77859,41.299
1-Jun-23,23:05:50,14.81661,41.09818
1-Jun-23,23:10:50,14.72445,41.51492
1-Jun-23,23:15:50,14.80031,40.91632
1-Jun-23,23:20:50,14.86374,41.0884
1-Jun-23,23:25:50,14.86795,40.76413
1-Jun-23,23:30:50,14.86514,40.41063
1-Jun-23,23:35:50,14.98586,39.80224
1-Jun-23,23:40:50,14.95275,39.12502
1-Jun-23,23:45:50,14.91175,38.74739
1-Jun-23,23:50:50,14.86462,39.32177
1-Jun-23,23:55:50,15.29704,38.06824
2-Jun-23,0:00:50,15.08293,39.2966
2-Jun-23,0:05:50,14.6032,42.27841
2-Jun-23,0:10:50,14.6223,43.73319
2-Jun-23,0:15:50,14.33249,48.41714
2-Jun-23,0:20:50,13.94632,51.25309
2-Jun-23,0:25:50,13.66318,52.75809
2-Jun-23,0:30:50,13.44959,51.11062
2-Jun-23,0:35:50,13.10582,50.46701
2-Jun-23,0:40:50,12.81304,50.42905
2-Jun-23,0:45:50,12.90748,51.26341
2-Jun-23,0:50:50,13.04134,52.99517
2-Jun-23,0:55:50,13.0098,53.08813
2-Jun-23,1:00:50,13.10722,53.88321
2-Jun-23,1:05:50,13.18379,54.55841
2-Jun-23,1:10:50,13.18081,53.42433
2-Jun-23,1:15:50,13.21358,51.968
2-Jun-23,1:20:50,13.43435,49.83868
2-Jun-23,1:25:50,13.55279,49.25211
2-Jun-23,1:30:50,13.39528,48.97069
2-Jun-23,1:35:50,13.31257,49.84077
2-Jun-23,1:40:50,13.33202,50.79502
2-Jun-23,1:45:50,13.00245,50.94211
2-Jun-23,1:50:50,12.89434,50.78426
2-Jun-23,1:55:50,12.93919,49.97055
2-Jun-23,2:00:50,13.17328,50.34998
2-Jun-23,2:05:50,13.04677,50.22026
2-Jun-23,2:10:50,13.05624,51.83993
2-Jun-23,2:15:50,12.82863,52.70737
2-Jun-23,2:20:50,13.0459,53.13159
2-Jun-23,2:25:50,13.0254,53.12862
2-Jun-23,2:30:50,12.98405,52.13541
2-Jun-23,2:35:50,13.03924,52.3092
2-Jun-23,2:40:50,13.11931,52.66562
2-Jun-23,2:45:50,12.86035,53.11137
2-Jun-23,2:50:50,12.73857,53.56591
2-Jun-23,2:55:50,12.43896,55.14921
2-Jun-23,3:00:50,12.21276,56.12528
2-Jun-23,3:05:50,12.00828,56.14802
2-Jun-23,3:10:50,11.92278,56.28099
2-Jun-23,3:15:50,11.9636,55.62321
2-Jun-23,3:20:50,12.12357,54.41644
2-Jun-23,3:25:50,12.04403,55.65392
2-Jun-23,3:30:50,11.88598,56.60647
2-Jun-23,3:35:50,11.77367,57.93747
2-Jun-23,3:40:50,11.86636,57.73094
2-Jun-23,3:45:50,12.10237,55.55969
2-Jun-23,3:50:50,12.23098,54.87939
2-Jun-23,3:55:50,12.23273,56.2678
2-Jun-23,4:00:50,12.12392,56.60658
2-Jun-23,4:05:50,11.91227,55.7154
2-Jun-23,4:10:50,11.80171,58.18971
2-Jun-23,4:15:50,11.72041,58.2607
2-Jun-23,4:20:50,11.81642,58.2096
2-Jun-23,4:25:50,11.65663,58.62964
2-Jun-23,4:30:50,11.66206,58.23136
2-Jun-23,4:35:50,11.74704,57.0342
2-Jun-23,4:40:50,11.82396,58.22751
2-Jun-23,4:45:50,11.67503,57.45078
2-Jun-23,4:50:50,11.82676,56.43807
2-Jun-23,4:55:50,11.77104,55.4775
2-Jun-23,5:00:50,11.82676,54.54017
2-Jun-23,5:05:50,11.7961,52.04718
2-Jun-23,5:10:50,11.97692,54.38737
2-Jun-23,5:15:50,11.78173,56.19011
2-Jun-23,5:20:50,11.80977,56.07863
2-Jun-23,5:25:50,11.7325,55.7738
2-Jun-23,5:30:50,11.83868,54.46033
2-Jun-23,5:35:50,11.76193,54.0392
2-Jun-23,5:40:50,11.9431,53.61959
2-Jun-23,5:45:50,12.21994,52.78798
2-Jun-23,5:50:50,12.08187,52.78545
2-Jun-23,5:55:50,12.24289,51.77411
2-Jun-23,6:00:50,12.02405,52.14717
2-Jun-23,6:05:50,12.02265,51.37709
2-Jun-23,6:10:50,12.01985,52.4326
2-Jun-23,6:15:50,11.86741,53.48152
2-Jun-23,6:20:50,11.90876,53.78959
2-Jun-23,6:25:50,12.05472,54.745
2-Jun-23,6:30:50,12.11867,53.84574
2-Jun-23,6:35:50,12.02493,56.14066
2-Jun-23,6:40:50,11.96063,56.81047
2-Jun-23,6:45:50,11.8166,57.57753
2-Jun-23,6:50:50,11.9184,57.26727
2-Jun-23,6:55:50,12.11113,56.61938
2-Jun-23,7:00:50,12.18402,56.88234
2-Jun-23,7:05:50,12.18735,56.18247
2-Jun-23,7:10:50,12.30772,53.80261
2-Jun-23,7:15:50,12.60944,51.79136
2-Jun-23,7:20:50,12.91309,49.42337
2-Jun-23,7:25:50,12.95934,52.4882
2-Jun-23,7:30:50,12.85702,51.72735
2-Jun-23,7:35:50,12.81514,52.7505
2-Jun-23,7:40:50,12.79832,53.09923
2-Jun-23,7:45:50,12.75084,51.94636
2-Jun-23,7:50:50,12.95181,50.99958
2-Jun-23,7:55:50,13.06605,51.85559
2-Jun-23,8:00:50,13.17836,52.00932
2-Jun-23,8:05:50,13.25142,50.99996
2-Jun-23,8:10:50,13.32642,50.62783
2-Jun-23,8:15:50,13.48516,49.77901
2-Jun-23,8:20:50,13.36479,52.83764
2-Jun-23,8:25:50,13.56488,51.65307
2-Jun-23,8:30:50,13.69209,51.67279
2-Jun-23,8:35:50,13.69559,51.31199
2-Jun-23,8:40:50,13.67457,51.37154
2-Jun-23,8:45:50,13.67089,51.9518
2-Jun-23,8:50:50,13.59782,52.82611
2-Jun-23,8:55:50,13.45485,53.62751
2-Jun-23,9:00:50,13.53562,51.07507
2-Jun-23,9:05:50,13.56436,50.5569
2-Jun-23,9:10:50,13.38739,51.49544
2-Jun-23,9:15:50,13.2728,51.22693
2-Jun-23,9:20:50,13.32221,51.73807
2-Jun-23,9:25:50,13.08585,52.2836
2-Jun-23,9:30:50,13.0876,53.31021
2-Jun-23,9:35:50,13.02768,53.40262
2-Jun-23,9:40:50,13.23355,54.6528
2-Jun-23,9:45:50,13.10477,54.00227
2-Jun-23,9:50:50,13.15418,54.11436
2-Jun-23,9:55:50,13.13491,53.54421
2-Jun-23,10:00:50,13.2085,54.12073
2-Jun-23,10:05:50,13.36636,54.13925
2-Jun-23,10:10:50,13.60308,55.31701
2-Jun-23,10:15:50,13.47342,56.15088
2-Jun-23,10:20:50,12.98843,57.42908
2-Jun-23,10:25:50,12.82969,59.22308
2-Jun-23,10:30:50,12.80848,55.8677
2-Jun-23,10:35:50,12.7624,63.21993
2-Jun-23,10:40:50,11.78594,73.19973
2-Jun-23,10:45:50,11.31409,76.87875
2-Jun-23,10:50:50,11.07177,80.27623
2-Jun-23,10:55:50,11.03655,80.73298
2-Jun-23,11:00:50,11.00343,79.61944
2-Jun-23,11:05:50,11.11645,78.5448
2-Jun-23,11:10:50,11.37979,80.35728
2-Jun-23,11:15:50,11.41957,79.37307
2-Jun-23,11:20:50,11.77718,78.38783
2-Jun-23,11:25:50,12.00636,75.99866
2-Jun-23,11:30:50,12.44842,72.32871
2-Jun-23,11:35:50,12.90082,69.54226
2-Jun-23,11:40:50,13.3718,69.53814
2-Jun-23,11:45:50,13.66913,68.33707
2-Jun-23,11:50:50,14.07878,56.22154
2-Jun-23,11:55:50,14.5042,61.1473
2-Jun-23,12:00:50,14.65892,64.40627
2-Jun-23,12:05:50,14.17866,66.08022
2-Jun-23,12:10:50,14.12837,64.74136
2-Jun-23,12:15:50,14.5254,62.10651
2-Jun-23,12:20:50,15.49486,54.72686
2-Jun-23,12:25:50,16.39581,51.55082
2-Jun-23,12:30:50,16.84243,46.44067
2-Jun-23,12:35:50,17.03254,41.36301
2-Jun-23,12:40:50,17.60426,43.10063
2-Jun-23,12:45:50,18.58721,41.35509
2-Jun-23,12:50:50,19.76482,41.69536
2-Jun-23,12:55:50,19.89202,41.08411
2-Jun-23,13:00:50,19.41737,40.77396
2-Jun-23,13:05:50,19.12161,44.07532
2-Jun-23,13:10:50,19.16787,44.01774
2-Jun-23,13:15:50,19.85751,41.27752
2-Jun-23,13:20:50,20.48127,39.49786
2-Jun-23,13:25:50,21.29303,37.47134
2-Jun-23,13:30:50,21.89594,37.84111
2-Jun-23,13:35:50,20.40803,36.6923
2-Jun-23,13:40:50,20.66331,36.4733
2-Jun-23,13:45:50,20.09913,36.26518
2-Jun-23,13:50:50,21.04773,36.73252
2-Jun-23,13:55:50,20.75986,35.82536
2-Jun-23,14:00:50,21.34647,35.14791
2-Jun-23,14:05:50,20.62494,35.93437
2-Jun-23,14:10:50,21.62138,35.24395
2-Jun-23,14:15:50,21.42059,33.73456
2-Jun-23,14:20:50,22.09551,33.4705
2-Jun-23,14:25:50,22.82142,32.71625
2-Jun-23,14:30:50,21.78871,33.79159
2-Jun-23,14:35:50,21.48244,34.71068
2-Jun-23,14:40:50,22.53565,34.14075
2-Jun-23,14:45:50,21.7612,35.48955
2-Jun-23,14:50:50,22.89309,33.31392
2-Jun-23,14:55:50,22.82738,32.24803
2-Jun-23,15:00:50,23.10702,33.52726
2-Jun-23,15:05:50,25.19224,31.0973
2-Jun-23,15:10:50,24.27622,32.03979
2-Jun-23,15:15:50,22.79199,34.13702
2-Jun-23,15:20:50,23.742,34.54904
2-Jun-23,15:25:50,23.51299,33.78802
2-Jun-23,15:30:50,21.91417,38.88947
2-Jun-23,15:35:50,22.04645,37.99781
2-Jun-23,15:40:50,21.24888,37.5526
2-Jun-23,15:45:50,22.56614,37.86275
2-Jun-23,15:50:50,22.99559,37.29981
2-Jun-23,15:55:50,22.04558,37.46057
2-Jun-23,16:00:50,21.62436,37.93896
2-Jun-23,16:05:50,21.40324,37.4164
2-Jun-23,16:10:50,20.82136,39.15337
2-Jun-23,16:15:50,20.38262,39.28655
2-Jun-23,16:20:50,18.03686,39.87773
2-Jun-23,16:25:50,15.853,43.19854
2-Jun-23,16:30:50,15.28828,46.67858
2-Jun-23,16:35:50,15.20996,50.62508
2-Jun-23,16:40:50,13.84067,56.93322
2-Jun-23,16:45:50,13.09058,66.50114
2-Jun-23,16:50:50,12.76468,63.92062
2-Jun-23,16:55:50,13.19518,59.56835
2-Jun-23,17:00:50,13.69594,58.85255
2-Jun-23,17:05:50,14.34546,59.05056
2-Jun-23,17:10:50,14.53329,62.23711
2-Jun-23,17:15:50,14.7693,59.90487
2-Jun-23,17:20:50,14.94329,54.46764
2-Jun-23,17:25:50,15.21031,54.18018
2-Jun-23,17:30:50,15.53849,49.72276
2-Jun-23,17:35:50,16.04363,44.71063
2-Jun-23,17:40:50,16.31101,45.51978
2-Jun-23,17:45:50,16.57593,45.07644
2-Jun-23,17:50:50,16.94002,44.84557
2-Jun-23,17:55:50,16.85137,50.98963
2-Jun-23,18:00:50,16.78128,51.97086
2-Jun-23,18:05:50,16.83034,51.53066
2-Jun-23,18:10:50,17.07862,50.35971
2-Jun-23,18:15:50,17.77386,49.35832
2-Jun-23,18:20:50,18.05999,42.69471
2-Jun-23,18:25:50,18.5795,44.57376
2-Jun-23,18:30:50,17.81592,48.03221
2-Jun-23,18:35:50,17.33636,47.11658
2-Jun-23,18:40:50,17.38629,47.553
2-Jun-23,18:45:50,17.63054,46.89473
2-Jun-23,18:50:50,17.85096,46.09805
2-Jun-23,18:55:50,17.74828,44.39564
2-Jun-23,19:00:50,17.67785,42.32193
2-Jun-23,19:05:50,17.99691,42.23671
2-Jun-23,19:10:50,17.94067,43.19821
2-Jun-23,19:15:50,17.68836,42.43148
2-Jun-23,19:20:50,17.28344,43.93126
2-Jun-23,19:25:50,16.75605,48.38764
2-Jun-23,19:30:50,16.55683,50.05379
2-Jun-23,19:35:50,16.4298,50.54168
2-Jun-23,19:40:50,16.3902,51.39912
2-Jun-23,19:45:50,16.33817,51.67472
2-Jun-23,19:50:50,16.23759,50.04802
2-Jun-23,19:55:50,16.23286,48.60357
2-Jun-23,20:00:50,16.08831,48.93509
2-Jun-23,20:05:50,15.81182,48.73878
2-Jun-23,20:10:50,15.48575,50.50251
2-Jun-23,20:15:50,15.68935,50.48492
2-Jun-23,20:20:50,15.78799,50.51525
2-Jun-23,20:25:50,15.60349,50.86639
2-Jun-23,20:30:50,15.4006,51.23017
2-Jun-23,20:35:50,15.49206,50.19873
2-Jun-23,20:40:50,15.3871,50.7742
2-Jun-23,20:45:50,15.10711,51.0004
2-Jun-23,20:50:50,15.14461,50.40053
2-Jun-23,20:55:50,15.39692,48.74438
2-Jun-23,21:00:50,15.19542,50.64684
2-Jun-23,21:05:50,14.84429,52.32458
2-Jun-23,21:10:50,14.57043,53.03593
2-Jun-23,21:15:50,14.37262,55.25421
2-Jun-23,21:20:50,14.11733,55.9343
2-Jun-23,21:25:50,13.96892,55.43426
2-Jun-23,21:30:50,13.87957,54.84197
2-Jun-23,21:35:50,13.94369,54.50198
2-Jun-23,21:40:50,14.05198,54.4766
2-Jun-23,21:45:50,13.9514,54.1332
2-Jun-23,21:50:50,13.8086,53.65718
2-Jun-23,21:55:50,14.00222,52.31684
2-Jun-23,22:00:50,13.89288,52.01614
2-Jun-23,22:05:50,13.66125,52.56512
2-Jun-23,22:10:50,13.42594,52.88358
2-Jun-23,22:15:50,13.44223,52.1741
2-Jun-23,22:20:50,13.43645,51.4572
2-Jun-23,22:25:50,13.30679,50.85442
2-Jun-23,22:30:50,13.50093,51.64615
2-Jun-23,22:35:50,13.56313,52.79133
2-Jun-23,22:40:50,13.6199,52.77957
2-Jun-23,22:45:50,13.20166,53.11082
2-Jun-23,22:50:50,12.91414,53.60212
2-Jun-23,22:55:50,13.17731,53.03022
2-Jun-23,23:00:50,13.32466,51.62302
2-Jun-23,23:05:50,13.11791,52.1586
2-Jun-23,23:10:50,12.83074,52.47919
2-Jun-23,23:15:50,12.86333,51.90537
2-Jun-23,23:20:50,12.94568,52.38629
2-Jun-23,23:25:50,13.07253,52.0847
2-Jun-23,23:30:50,12.76205,52.67391
2-Jun-23,23:35:50,12.73612,52.25536
2-Jun-23,23:40:50,12.79639,51.99597
2-Jun-23,23:45:50,12.88207,51.08358
2-Jun-23,23:50:50,12.50589,53.22219
2-Jun-23,23:55:50,12.31421,53.41965
3-Jun-23,0:00:50,12.44912,53.18533
3-Jun-23,0:05:50,12.49678,53.35894
3-Jun-23,0:10:50,12.40987,54.55934
3-Jun-23,0:15:50,12.48854,54.95949
3-Jun-23,0:20:50,12.32542,55.15976
3-Jun-23,0:25:50,12.00513,56.52103
3-Jun-23,0:30:50,12.01582,61.01863
