"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/27/2022","AQS","490494001","5","4.2","ug/m3 LC","23","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/28/2022","AQS","490494001","5","4.5","ug/m3 LC","25","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/29/2022","AQS","490494001","5","7.5","ug/m3 LC","42","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/30/2022","AQS","490494001","5","7.2","ug/m3 LC","40","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"08/31/2022","AQS","490494001","5","6.3","ug/m3 LC","35","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/01/2022","AQS","490494001","5","6.6","ug/m3 LC","37","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/02/2022","AQS","490494001","5","7.4","ug/m3 LC","41","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/03/2022","AQS","490494001","5","6.1","ug/m3 LC","34","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/04/2022","AQS","490494001","5","5.8","ug/m3 LC","32","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/05/2022","AQS","490494001","5","7.3","ug/m3 LC","41","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/06/2022","AQS","490494001","5","7.4","ug/m3 LC","41","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/07/2022","AQS","490494001","5","7.9","ug/m3 LC","44","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/08/2022","AQS","490494001","5","11.3","ug/m3 LC","55","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/09/2022","AQS","490494001","5","18.8","ug/m3 LC","69","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/10/2022","AQS","490494001","5","32.4","ug/m3 LC","94","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/11/2022","AQS","490494001","5","23.1","ug/m3 LC","77","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/12/2022","AQS","490494001","5","16","ug/m3 LC","64","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/13/2022","AQS","490494001","5","2.3","ug/m3 LC","13","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/14/2022","AQS","490494001","5","5.6","ug/m3 LC","31","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/15/2022","AQS","490494001","5","3.9","ug/m3 LC","22","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/16/2022","AQS","490494001","5","5.6","ug/m3 LC","31","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/17/2022","AQS","490494001","5","7.9","ug/m3 LC","44","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/18/2022","AQS","490494001","5","4.7","ug/m3 LC","26","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/19/2022","AQS","490494001","5","2.1","ug/m3 LC","12","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/20/2022","AQS","490494001","5","4.6","ug/m3 LC","26","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/21/2022","AQS","490494001","5","4.4","ug/m3 LC","24","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/22/2022","AQS","490494001","5","3.3","ug/m3 LC","18","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/23/2022","AQS","490494001","5","5.3","ug/m3 LC","29","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/24/2022","AQS","490494001","5","5.3","ug/m3 LC","29","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/25/2022","AQS","490494001","5","4.5","ug/m3 LC","25","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/26/2022","AQS","490494001","5","5.7","ug/m3 LC","32","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/27/2022","AQS","490494001","5","5.8","ug/m3 LC","32","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/28/2022","AQS","490494001","5","5.6","ug/m3 LC","31","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/29/2022","AQS","490494001","5","5.9","ug/m3 LC","33","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"09/30/2022","AQS","490494001","5","5.1","ug/m3 LC","28","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/01/2022","AQS","490494001","5","3.2","ug/m3 LC","18","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/02/2022","AQS","490494001","5","6","ug/m3 LC","33","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/03/2022","AQS","490494001","5","6.3","ug/m3 LC","35","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/04/2022","AQS","490494001","5","7.3","ug/m3 LC","41","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/05/2022","AQS","490494001","5","6.3","ug/m3 LC","35","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/06/2022","AQS","490494001","5","5.8","ug/m3 LC","32","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/07/2022","AQS","490494001","5","6.7","ug/m3 LC","37","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/08/2022","AQS","490494001","5","6.3","ug/m3 LC","35","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/09/2022","AQS","490494001","5","4.8","ug/m3 LC","27","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/10/2022","AQS","490494001","5","8.5","ug/m3 LC","47","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/11/2022","AQS","490494001","5","8.4","ug/m3 LC","47","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/12/2022","AQS","490494001","5","8.4","ug/m3 LC","47","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/13/2022","AQS","490494001","5","9","ug/m3 LC","50","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/14/2022","AQS","490494001","5","8","ug/m3 LC","44","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/15/2022","AQS","490494001","5","6.5","ug/m3 LC","36","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/16/2022","AQS","490494001","5","4.3","ug/m3 LC","24","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/17/2022","AQS","490494001","5","5.2","ug/m3 LC","29","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/18/2022","AQS","490494001","5","6.4","ug/m3 LC","36","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/19/2022","AQS","490494001","5","7.8","ug/m3 LC","43","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/20/2022","AQS","490494001","5","7","ug/m3 LC","39","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/21/2022","AQS","490494001","5","5","ug/m3 LC","28","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/22/2022","AQS","490494001","5","3.7","ug/m3 LC","21","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/23/2022","AQS","490494001","5","2.8","ug/m3 LC","16","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/24/2022","AQS","490494001","5","6.4","ug/m3 LC","36","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/25/2022","AQS","490494001","5","6.3","ug/m3 LC","35","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/26/2022","AQS","490494001","5","2.6","ug/m3 LC","14","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/27/2022","AQS","490494001","5","5.2","ug/m3 LC","29","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/28/2022","AQS","490494001","5","9","ug/m3 LC","50","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/29/2022","AQS","490494001","5","11.2","ug/m3 LC","55","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/30/2022","AQS","490494001","5","12.9","ug/m3 LC","58","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"10/31/2022","AQS","490494001","5","8.4","ug/m3 LC","47","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/01/2022","AQS","490494001","5","3.2","ug/m3 LC","18","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/02/2022","AQS","490494001","5","4","ug/m3 LC","22","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/03/2022","AQS","490494001","5","6.7","ug/m3 LC","37","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/04/2022","AQS","490494001","5","4.2","ug/m3 LC","23","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/05/2022","AQS","490494001","5","1.3","ug/m3 LC","7","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/06/2022","AQS","490494001","5","3.4","ug/m3 LC","19","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/07/2022","AQS","490494001","5","3.4","ug/m3 LC","19","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/08/2022","AQS","490494001","5","3.7","ug/m3 LC","21","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/09/2022","AQS","490494001","5","0.7","ug/m3 LC","4","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/10/2022","AQS","490494001","5","1.5","ug/m3 LC","8","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/11/2022","AQS","490494001","5","6.9","ug/m3 LC","38","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/12/2022","AQS","490494001","5","8.9","ug/m3 LC","49","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/13/2022","AQS","490494001","5","11","ug/m3 LC","55","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/14/2022","AQS","490494001","5","6.7","ug/m3 LC","37","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/15/2022","AQS","490494001","5","8.6","ug/m3 LC","48","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/16/2022","AQS","490494001","5","9.5","ug/m3 LC","52","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/17/2022","AQS","490494001","5","9.8","ug/m3 LC","52","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/18/2022","AQS","490494001","5","9.5","ug/m3 LC","52","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/19/2022","AQS","490494001","5","14.7","ug/m3 LC","61","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/20/2022","AQS","490494001","5","13.8","ug/m3 LC","60","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/21/2022","AQS","490494001","5","13.2","ug/m3 LC","59","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/22/2022","AQS","490494001","5","14.8","ug/m3 LC","62","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/23/2022","AQS","490494001","5","10.2","ug/m3 LC","53","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/24/2022","AQS","490494001","5","11","ug/m3 LC","55","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/25/2022","AQS","490494001","5","8.8","ug/m3 LC","49","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/26/2022","AQS","490494001","5","10.9","ug/m3 LC","54","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/27/2022","AQS","490494001","5","8.2","ug/m3 LC","46","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/28/2022","AQS","490494001","5","1.5","ug/m3 LC","8","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/29/2022","AQS","490494001","5","2.1","ug/m3 LC","12","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"11/30/2022","AQS","490494001","5","4.8","ug/m3 LC","27","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/01/2022","AQS","490494001","5","3.2","ug/m3 LC","18","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/02/2022","AQS","490494001","5","3.9","ug/m3 LC","22","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/03/2022","AQS","490494001","5","9.6","ug/m3 LC","52","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/04/2022","AQS","490494001","5","7","ug/m3 LC","39","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/05/2022","AQS","490494001","5","3.5","ug/m3 LC","19","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/06/2022","AQS","490494001","5","6","ug/m3 LC","33","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/07/2022","AQS","490494001","5","14.1","ug/m3 LC","60","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/08/2022","AQS","490494001","5","10.2","ug/m3 LC","53","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/09/2022","AQS","490494001","5","5.7","ug/m3 LC","32","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/10/2022","AQS","490494001","5","8.5","ug/m3 LC","47","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/11/2022","AQS","490494001","5","1.3","ug/m3 LC","7","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/12/2022","AQS","490494001","5","1.7","ug/m3 LC","9","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"12/13/2022","AQS","490494001","5","5.9","ug/m3 LC","33","Lindon","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
